capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_raw,smart_16_raw,smart_17_raw,smart_22_normalized,smart_22_raw,smart_24_normalized,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_177_normalized,smart_177_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_218_raw,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_225_normalized,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_raw,smart_242_raw,smart_241_normalized,smart_242_normalized,smart_254_normalized,smart_12_normalized,smart_250_raw,smart_251_raw,smart_235_normalized,smart_23_normalized,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
14000500000000.0,100,0,100,0,100,7789,100,2,100,0,100,0.0,100,0,97,1225,100,0,0,0,2,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,0,100,75,100,31,0,0,100,0,100,0,100,0,200,0,0,0,0,51773442,98,1176,100,0,0,0,589,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.5263157894736842,"[('normal', 10), ('fail', 9)]",0.4234884213986315,0.5566918675782152,0.3108578930684594,47
12000100000000.0,82,167550568,0,0,92,0,100,6,100,0,90,952774612.0,0,0,82,16419,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,70,30,0,0,100,215,100,934,30,30,82,167550568,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,16258.0,60966808984.0,152824000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.40923912708144783,0.9794598538428545,0.7502429689119081,47
12000100000000.0,100,0,100,0,100,0,100,1,100,0,100,0.0,100,0,99,7470,100,0,0,0,1,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,268,100,268,200,30,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.4715647774807512,0.643650639751685,0.5245691350370051,47
8001560000000.0,75,30005648,0,0,94,0,100,5,100,0,92,1745921435.0,0,0,76,21640,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,64,36,78,45257,100,14,88,24288,36,36,75,30005648,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21610.0,57214842376.0,179861000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.40477930008253593,0.9930931758135557,0.723915266896367,47
12000100000000.0,75,33781352,0,0,99,0,100,1,100,0,87,453746931.0,0,0,89,9964,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,63,37,0,0,100,147,100,1633,37,37,75,33781352,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,9647.0,53237261416.0,132832000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4019037895620208,0.9391374103724957,0.7211861139084051,47
12000100000000.0,71,12281544,0,0,89,0,100,12,100,0,80,111513817.0,0,0,78,19877,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,76,24,0,0,100,304,100,1991,24,24,71,12281544,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19213.0,63838347144.0,172258000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.414056044893663,0.9750879108905792,0.7501466863201917,47
12000100000000.0,75,32979944,0,0,99,0,100,1,100,0,86,361850244.0,0,0,98,2283,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,70,30,0,0,100,0,100,318,30,30,3,32979944,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,2220.0,32039711888.0,45630202890.0,0,0,0,0,0,0,0,0,fail,normal,1,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4342485105979528,0.6806581914424896,0.721562546524415,48
12000100000000.0,81,129247080,0,0,99,0,100,1,100,0,84,268721297.0,0,0,98,1992,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,74,26,0,0,100,8,100,646,26,26,4,129247080,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1841.0,24852467488.0,36556157676.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4412137145521835,0.9803886953741312,0.7326998969201653,48
8001560000000.0,79,83847176,0,0,90,0,100,7,100,0,93,2149327312.0,0,0,75,22489,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,60,40,95,10117,100,48,95,11254,40,40,79,83847176,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22456.0,56981027456.0,168538000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.3974886314338971,0.9907997036352754,0.7179284735393208,42
12000100000000.0,82,159109604,0,0,96,0,100,4,100,0,69,7530281.0,0,0,89,10397,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,69,31,0,0,100,160,97,6647,31,31,40,159109604,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,9252.0,42106008880.0,83541562152.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4101428700842735,0.9769040159881115,0.7420229676884905,46
12000100000000.0,74,24617656,0,0,95,0,100,4,100,0,86,394784527.0,0,0,90,9592,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,70,30,0,0,100,144,100,1355,30,30,74,24617656,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,9306.0,55085233608.0,128289000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.40204210452886147,0.9479983411729336,0.7475069292908009,48
12000100000000.0,74,26944752,0,0,98,0,100,2,100,0,77,49564877.0,0,0,90,9216,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,97,3,100,0.0,0,0,71,29,0,0,100,112,97,6688,29,29,74,26944752,0,0,100,8,100,8,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,8086.0,47132223440.0,82289367764.0,0,0,0,0,0,0,0,0,normal,fail,1,[0.9 0.1],0.5310044064107188,0.15789473684210525,"[('normal', 16), ('fail', 3)]",0.411115874664607,0.6368313617498997,-0.5003078428481428,45
12000100000000.0,80,90728440,0,0,99,0,100,1,100,0,87,483942153.0,0,0,96,3538,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,13,100,739,28,28,3,90728440,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,3371.0,37156648144.0,61078973206.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.42389784656845375,0.7930247038602829,0.7376412928766474,46
12000100000000.0,84,227295136,0,0,94,0,100,4,100,0,90,932529786.0,0,0,81,16941,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,246,100,882,28,28,84,227295136,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,16807.0,56216325968.0,158855000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4103267185333829,0.9902076805010438,0.7431811961753896,46
12000100000000.0,82,163330960,0,0,89,0,100,13,100,0,80,101596208.0,0,0,78,19873,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,65,35,0,0,100,326,99,3294,35,35,82,163330960,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,18880.0,72971389336.0,165230000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4143324721867636,0.9728261381387711,0.7536941567545045,47
4000790000000.0,100,0,133,104,100,436,100,5,100,0,100,0.0,113,42,96,31147,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,359,100,359,171,35,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.3041956745212496,0.9715818557888269,0.6990717969065398,47
12000100000000.0,100,0,100,0,100,0,100,1,100,0,100,0.0,100,0,99,8929,100,0,0,0,1,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,664,100,664,222,27,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.4715647774788201,0.9466101601719856,0.7630501070353036,48
8001560000000.0,83,197671184,0,0,89,0,100,6,100,0,95,2826950383.0,0,0,69,27344,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,68,32,77,46901,100,1,83,35946,32,32,1,197671184,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,27275.0,68156798048.0,186527000000.0,0,0,0,0,0,0,0,0,fail,normal,1,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.40625494070065615,0.9381858482956886,0.7316959107618529,48
4000790000000.0,100,0,135,97,100,444,100,8,100,0,100,0.0,113,42,97,27694,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,335,100,335,176,34,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0,"[('normal', 19)]",0.30419567453488017,0.9781195111572742,0.6995668239459757,45
12000100000000.0,83,182621808,0,0,94,0,100,5,100,0,84,232002739.0,0,0,80,17570,100,0,0,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,79,21,0,0,100,289,100,1004,21,21,83,182621808,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,17386.0,63174404944.0,146237000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.40710288508277115,0.9885780550539494,0.7719800185673336,46
8001560000000.0,70,9164904,0,0,90,0,100,7,100,0,92,1456522839.0,0,0,76,21589,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,58,42,92,16019,100,7,85,31613,42,42,70,9164904,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21545.0,55936181664.0,160341000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.3956518703132219,0.34617666079915865,0.25361033193227916,45
4000790000000.0,100,0,134,102,126,558,100,15,100,0,100,0.0,113,42,93,49896,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,962,100,962,253,23,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6842105263157895,"[('normal', 13), ('fail', 6)]",0.3041956744511909,0.6953302025794983,0.6759050110479444,47
12000100000000.0,67,5077240,0,0,90,0,100,15,100,0,88,689147340.0,0,0,78,19543,100,0,0,0,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,297,100,1052,28,28,67,5077240,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19356.0,72711325264.0,210985000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7368421052631579,"[('normal', 14), ('fail', 5)]",0.44502206888940354,0.9730057418346405,0.7283576313606935,47
4000790000000.0,117,133429688,0,0,92,0,100,16,100,0,80,108986433.0,0,0,57,38228,100,0,0,0,16,0,0,0,0,0,0,0,0.0,0,0,0,96,4,100,0,79,21,100,0.0,100,0,72,28,100,0,100,0,95,11194,28,28,0,0,0,0,100,8,100,8,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,38109.0,58054897408.0,184262000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.8 0.2],0.2780719051126377,0.3684210526315789,"[('normal', 12), ('fail', 7)]",0.24772997402885788,0.6338585459621616,-0.21242290548519513,47
12000100000000.0,83,223370128,0,0,89,0,100,11,100,80,90,956973028.0,0,0,83,15227,100,0,0,0,11,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,99,1,100,0.0,0,0,69,31,0,0,100,207,100,1111,31,31,83,223370128,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,15013.0,54922416048.0,174793000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.21052631578947367,"[('normal', 15), ('fail', 4)]",0.4169788716185743,0.6881431824953679,-0.49386833329791524,45
12000100000000.0,76,36377232,0,0,98,0,100,2,100,2361,80,8806856761.0,0,0,92,7800,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,95,5,100,4295032833.0,0,0,70,30,0,0,100,68,100,591,30,30,76,36377232,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,7703.0,56099368032.0,115568000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.9999999821023797,0.7650922762772452,-0.019828963456403708,47
8001560000000.0,81,130915256,0,0,91,0,100,5,100,0,96,3697982562.0,0,0,74,23494,100,0,0,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,68,32,95,10271,100,1,66,68940,32,32,1,130915256,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23472.0,56106714336.0,155295000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.37774142598915417,0.9805946424603462,0.7401624428263979,47
12000100000000.0,78,56318024,0,0,89,0,100,15,100,0,89,831400385.0,0,0,83,15140,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,81,19,0,0,100,225,100,1184,19,19,78,56318024,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,14896.0,54006501344.0,150884000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.4057089321674133,0.7034481316299561,0.5306428397808245,45
4000790000000.0,114,72433288,0,0,93,0,100,7,100,0,89,862400143.0,0,0,61,34624,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,77,23,100,0,100,0,99,2688,23,23,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,34532.0,52480951488.0,186841000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.250796290510896,0.7172105758876923,0.42195508785987895,47
4000790000000.0,118,189696872,0,0,92,0,100,9,100,0,84,264117213.0,0,0,56,38910,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,79,21,100,0,100,1,92,17516,21,21,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,38802.0,62102495800.0,197152000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.2571687379331049,0.9883875539526343,0.6566943668721806,46
12000100000000.0,80,103326128,0,0,90,0,100,11,100,0,90,974732169.0,0,0,78,19324,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,62,38,0,0,100,357,99,3283,38,38,80,103326128,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,18332.0,73895992296.0,140319000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.40862372470958885,0.7551431171090726,0.5045161908228036,47
4000790000000.0,115,97510352,0,0,91,0,100,12,100,0,83,206769332.0,0,0,53,41649,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,78,22,100,0,100,0,97,7689,22,22,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,41555.0,57075148224.0,245534000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.6 0.4],0.02904940554533142,0.631578947368421,"[('fail', 12), ('normal', 7)]",0.3104919899131052,0.09688261602835724,-0.17515667971842264,48
12000100000000.0,81,137659592,0,0,90,0,100,8,1,43272,84,246384687.0,0,0,74,23142,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1665,100,0.0,0,0,63,37,0,0,100,348,99,3098,37,37,81,137659592,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22234.0,66247896056.0,209770000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.15789473684210525,"[('normal', 16), ('fail', 3)]",0.44339810283171777,0.7550911688671831,-0.2124507952121971,47
12000100000000.0,83,217635272,0,0,90,0,100,11,100,584,84,251824970.0,0,0,76,21194,100,0,0,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,66,34,0,0,100,277,99,3012,34,34,83,217635272,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20299.0,66290032752.0,224455000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.5 0.5],0.0,0.21052631578947367,"[('normal', 15), ('fail', 4)]",0.45867110421832813,0.023557543754577637,-0.23248032413101968,46
12000100000000.0,82,153643920,0,0,96,0,100,3,100,0,88,599135901.0,0,0,96,4246,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,75,25,0,0,100,37,100,1162,25,25,82,153643920,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,3979.0,40291035248.0,73632511008.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.41699579410410315,0.9653408601880074,0.759790227433177,46
12000100000000.0,81,135919896,0,0,99,0,100,1,100,0,78,60171039.0,0,0,100,533,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,69,31,0,0,100,0,100,374,31,31,0,0,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,430.0,8993088000.0,6768039772.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.3684210526315789,"[('normal', 12), ('fail', 7)]",0.46473643820752963,0.3489088899881963,-0.44663628594956056,48
12000100000000.0,78,63468192,0,0,98,0,100,2,100,688,82,152938980.0,0,0,79,18616,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,77,23,0,0,100,347,100,1319,23,23,78,63468192,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,18391.0,65213612056.0,108678000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.40663362489103616,0.12407345249570711,0.32902444280321336,44
12000100000000.0,79,79477304,0,0,96,0,100,3,100,0,87,501713034.0,0,0,97,2948,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,65,35,0,0,100,15,100,425,35,35,79,79477304,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,2855.0,36025776264.0,54386044384.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.4288432506807752,0.5321416742594365,0.49944520103792334,47
500108000000.0,100,25,252,0,94,1850,100,19,252,0,252,0.0,252,0,100,33282,252,0,99,1193,23,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,18,252,0,0,0,64,28,100,0,252,0,252,0,252,0,200,0,100,528124,0,0,0,0,99,1193,4,977140,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,fail,1,[0.9 0.1],0.5310044064107188,0.8421052631578947,"[('fail', 16), ('normal', 3)]",0.07647233719772273,0.449316848018897,0.048818789308412956,57
12000100000000.0,80,102232160,0,0,89,0,100,15,100,25,81,13326851591.0,0,0,75,21939,100,0,0,0,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,4295032833.0,0,0,72,28,0,0,100,359,99,2041,28,28,80,102232160,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21398.0,71859266768.0,181417000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.5 0.5],0.0,0.05263157894736842,"[('normal', 18), ('fail', 1)]",0.9999999902142381,-0.07448554039001465,0.047628865802823606,50
12000100000000.0,83,197904848,0,0,98,0,100,2,100,0,84,254648901.0,0,0,99,1602,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,72,28,0,0,100,4,100,100,28,28,5,197904848,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,1585.0,26863931232.0,35591689718.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.44360372054481756,0.8500105142593384,0.7312096060675203,47
4000790000000.0,112,49214272,0,0,92,0,100,23,100,0,82,177972354.0,0,0,55,39744,100,0,0,0,23,0,0,0,0,0,0,0,0.0,0,0,0,98,2,99,1,100,0,100,0.0,100,0,76,24,100,0,100,0,97,6801,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,39647.0,59201040472.0,226958000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.5 0.5],0.0,0.3684210526315789,"[('normal', 12), ('fail', 7)]",0.2883125374009998,0.4052906334400177,-0.12618163883902409,49
12000100000000.0,78,57532320,0,0,99,0,100,1,100,0,88,599429854.0,0,0,95,4384,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,79,21,0,0,100,23,100,745,21,21,3,57532320,0,0,100,16,100,16,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,4222.0,41490913008.0,73313028629.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.9 0.1],0.5310044064107188,0.21052631578947367,"[('normal', 15), ('fail', 4)]",0.4165656828005332,0.47145577142549794,-0.519826065244331,47
14000500000000.0,100,0,100,0,100,8203,100,1,100,0,100,0.0,100,0,100,370,100,0,0,0,1,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,0,100,77,100,31,0,0,100,0,100,0,100,0,200,0,0,0,0,285474819,100,327,100,0,0,0,535,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.4 0.6],0.02904940554533142,0.5263157894736842,"[('normal', 10), ('fail', 9)]",0.4104968410050809,-0.042204086527395934,0.13585211798334035,48
