duration,symbolic,src_bytes,dst_bytes,DoS,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,true_label,predicted_label,is_FP,is_FN,is_misclassification,probabilities,Entropy Calculator,Native Trust Calculator,LIME Trust Calculator (100) - Sum,LIME Trust Calculator (100) - Intercept,LIME Trust Calculator (100) - Pred,SHAP Trust Calculator (100),Trust Calculator on 15 Neighbors - Trust,Trust Calculator on 15 Neighbors - Detail
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,23,249,1.0,0.0,0.04,0.1,0.0,0.0,1.0,0.96,21,normal,normal,0,0,0,[0.99526334 0.00473663],0.043393254,-1,-0.41327905667219217,0.4791737957990094,0.06589473912681731,0.447341765165329,0.4,"[('anomaly', 9), ('normal', 6)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,8,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.9360979227317691,-0.09494509809238966,0.8411528246393791,-0.5470202314853669,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.53,0.51,0.0,0.0,0.0,0.51,1.0,18,anomaly,anomaly,0,0,0,[0.00530487 0.9946951 ],0.04772968,-1,0.8005468851647496,-0.12122603068248217,0.6793208544822675,-0.5426166999340057,1.0,"[('anomaly', 15)]"
0,218,6776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,27,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.5762317730338736,0.4125699006282027,-0.16366187240567082,0.451893652677536,1.0,"[('normal', 15)]"
0,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,normal,normal,0,0,0,[9.9911040e-01 8.8961323e-04],0.010298665,-1,-0.3837719957584264,0.12777264205999977,-0.25599935369842647,0.451188827753067,1.0,"[('normal', 15)]"
0,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,217,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9982077e-01 1.7922472e-04],0.0024891733,-1,-1.3718206320082198,1.0236072203919113,-0.3482134116163087,0.4518991959095001,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,15,1.0,1.0,0.0,0.0,0.06,0.07,0.0,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,1.2749624948490985,-0.427794656855877,0.8471678379932217,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,857,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173,132,0.57,0.02,0.01,0.02,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9952406e-01 4.7593639e-04],0.0059393602,-1,-0.893669787017692,0.6825557036018615,-0.2111140834158305,0.4516024839878082,1.0,"[('normal', 15)]"
0,2760,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,154,1.0,0.0,1.0,0.01,0.0,0.01,0.0,0.0,21,normal,normal,0,0,0,[0.96938837 0.03061165],0.19745001,-1,-0.4352240410412474,0.23839725632091335,-0.19682678472033382,0.42146679282188415,0.9333333333333333,"[('normal', 14), ('anomaly', 1)]"
0,46,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,225,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,normal,normal,0,0,0,[0.99585485 0.00414512],0.038773783,-1,-0.024087479124217066,0.10424650785778466,0.08015902873356767,0.44793328166007995,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,15,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[5.8686733e-04 9.9941313e-01],0.007146254,-1,1.820794157254488,-0.5133501946000505,1.3074439626544374,-0.5473347055912018,1.0,"[('anomaly', 15)]"
0,287,2251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,8,219,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9978298e-01 2.1701283e-04],0.0029540919,-1,-1.697833488531522,1.3589850391829346,-0.33884844934858793,0.4518614065647126,1.0,"[('normal', 15)]"
0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.01795453 0.9820455 ],0.12979642,-1,0.4056401892067963,0.2281250827957664,0.6337652720025626,-0.5299670445919037,0.4,"[('normal', 9), ('anomaly', 6)]"
0,325,426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.47663520231273804,0.5072149054598627,0.03057970314712455,0.45189365267753595,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,6,1.0,1.0,0.0,0.0,0.03,0.08,0.0,255,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.988989911392374,-0.20669024410679204,0.7822996672855816,-0.5470202314853668,1.0,"[('anomaly', 15)]"
0,213,37327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9971807e-01 2.8190369e-04],0.0037310335,-1,-0.582318247624761,0.372736701132773,-0.209581546491988,0.4517964971065521,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,16,1.0,1.0,0.0,0.0,0.11,0.05,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,1.5081544990038955,-0.49144754611673175,1.016706952887164,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,16,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,15,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.8187794294769936,0.08443479961094746,0.9032142290879412,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,286,3491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.2101571303395795,1.2567420683687274,0.04658493802914765,0.451893652677536,1.0,"[('normal', 15)]"
0,198,6924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,21,normal,normal,0,0,0,[9.9960631e-01 3.9367296e-04],0.0050205835,-1,-0.39759623672253663,0.3797630756030635,-0.01783316111947314,0.4516847383975982,1.0,"[('normal', 15)]"
0,226,1022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,23,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9975920e-01 2.4078976e-04],0.0032416412,-1,-0.19814860593513978,0.15095663014265562,-0.047191975792484325,0.45183762431144714,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6,255,1.0,0.0,0.17,0.21,0.0,0.0,1.0,0.88,21,normal,normal,0,0,0,[0.99219704 0.00780298],0.065847844,-1,-0.023740587116414077,0.28103596941559483,0.2572953822991808,0.4442754638195038,0.4,"[('anomaly', 9), ('normal', 6)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,15,1.0,1.0,0.0,0.0,0.05,0.05,0.0,255,15,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.7443644173661331,0.027564109137576287,0.7719285265037092,-0.5470202314853669,1.0,"[('anomaly', 15)]"
0,341,281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,243,0.95,0.01,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.9986651 0.0013349],0.0146716405,-1,-1.626750636993042,1.444434463510564,-0.1823161734824783,0.45074352145195,1.0,"[('normal', 15)]"
0,237,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9983275e-01 1.6725500e-04],0.0023395964,-1,-0.3862373254880309,0.22659929981025945,-0.15963802567777158,0.45191117644309997,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,16,1.0,1.0,0.0,0.0,0.12,0.07,0.0,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,1.1170636740906448,0.04651608339979313,1.1635797574904376,-0.5467299568653107,1.0,"[('anomaly', 15)]"
799,676,23920,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,3,2,0.0,0.0,0.67,1.0,0.67,0.67,0.0,255,16,0.06,0.06,0.01,0.0,0.67,0.06,0.01,0.12,18,normal,normal,0,0,0,[0.9926148  0.00738521],0.06291088,-1,-0.6609251735702222,0.7757731430910828,0.11484796952086063,0.4446932327747345,1.0,"[('normal', 15)]"
0,212,828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.2588725664754317,1.0957856042787648,-0.16308696219666663,0.451893652677536,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.6,0.56,0.0,0.01,0.0,0.57,1.0,18,anomaly,anomaly,0,0,0,[0.00530487 0.9946951 ],0.04772968,-1,0.608139235042577,0.30234042071485245,0.9104796557574295,-0.5426166999340057,1.0,"[('anomaly', 15)]"
0,313,8549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9958664e-01 4.1333502e-04],0.005242278,-1,-0.9901514968550229,0.7683758974138016,-0.22177559944122105,0.4516650688648224,1.0,"[('normal', 15)]"
0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,88,0.36,0.27,0.36,0.02,0.0,0.01,0.0,0.0,20,normal,normal,0,0,0,[0.9472943  0.05270572],0.29778132,-1,-0.06971367384120838,0.11978742845207835,0.050073754610869936,0.3993727219104767,0.3333333333333333,"[('anomaly', 10), ('normal', 5)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,0.0,0.0,1.0,1.0,0.05,0.06,0.0,255,5,0.02,0.08,0.0,0.0,0.0,0.0,1.0,1.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,1.2682821024637214,-0.396245395556477,0.8720367069072449,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19,192,1.0,0.0,0.05,0.19,0.0,0.0,1.0,0.99,21,normal,normal,0,0,0,[0.9933493  0.00665071],0.057662692,-1,0.04609260591482976,0.11856795129985326,0.16466055721468292,0.4454277408123016,0.3333333333333333,"[('anomaly', 10), ('normal', 5)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,8,1.0,1.0,0.0,0.0,0.03,0.05,0.0,120,8,0.07,0.08,0.01,0.0,0.98,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[0.00115913 0.99884087],0.012976012,-1,1.3206033390595535,-0.22134464620347594,1.0992586928560772,-0.5467624413967134,1.0,"[('anomaly', 15)]"
0,278,7958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0.5,0.0,0.0,1.0,0.0,1.0,3,255,1.0,0.0,0.33,0.03,0.33,0.0,0.0,0.0,18,normal,normal,0,0,0,[9.9914438e-01 8.5563894e-04],0.009953446,-1,-0.36740170319615983,0.42770134165639706,0.060299638460237004,0.451222802400589,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,7,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,7,0.03,0.09,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,1.141004472916741,-0.07922480417349709,1.061779668743244,-0.5470202314853668,1.0,"[('anomaly', 15)]"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,35,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,15,anomaly,anomaly,0,0,0,[0.00396496 0.99603504],0.037343223,-1,0.41945446262318326,0.2682187995530957,0.687673262176279,-0.5439566123485565,0.7333333333333333,"[('anomaly', 11), ('normal', 4)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,18,anomaly,anomaly,0,0,0,[7.4225664e-04 9.9925774e-01],0.008786799,-1,1.0687410774337123,-0.1112696936960279,0.9574713837376844,-0.5471793162822723,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,22,1.0,1.0,0.0,0.0,0.17,0.05,0.0,255,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,0.7971041897640779,-0.15301988731795524,0.6440843024461225,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,4,1.0,1.0,0.0,0.0,0.03,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,19,anomaly,anomaly,0,0,0,[6.2376261e-04 9.9937624e-01],0.0075406414,-1,1.126898378762032,-0.3162832723185435,0.8106151064434884,-0.5472978103160859,1.0,"[('anomaly', 15)]"
0,126,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,0.0,0.0,0.0,0.0,1.0,0.01,0.0,143,110,0.77,0.01,0.25,0.0,0.0,0.0,0.0,0.0,18,normal,normal,0,0,0,[0.9956186  0.00438143],0.040632963,-1,-0.22447300269849646,0.4634008226553233,0.23892781995682688,0.4476970088481903,1.0,"[('normal', 15)]"
0,237,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,234,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9947006e-01 5.2993692e-04],0.0065310625,-1,-0.7871604751548569,0.6888429601431656,-0.09831751501169128,0.4515484821796417,1.0,"[('normal', 15)]"
0,216,7384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,153,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9975920e-01 2.4078976e-04],0.0032416412,-1,-1.0521787002787086,0.9084967387920595,-0.14368196148664936,0.45183762431144714,1.0,"[('normal', 15)]"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,60,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,17,anomaly,anomaly,0,0,0,[0.00342894 0.99657106],0.033014625,-1,0.8833215282781351,-0.05102416182758629,0.8322973664505487,-0.5444926369190216,0.6666666666666666,"[('anomaly', 10), ('normal', 5)]"
0,221,602,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,57,0.0,0.0,0.0,0.0,1.0,0.0,0.04,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9927497e-01 7.2506029e-04],0.008607716,-1,-0.9523456240654826,0.8485783574558119,-0.10376726660967084,0.45135339617729187,1.0,"[('normal', 15)]"
2,1299,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18,17,0.94,0.11,0.06,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.99192417 0.00807585],0.06774849,-1,-0.7027454201688847,0.569078865593116,-0.13366655457576881,0.44400259375572204,0.9333333333333333,"[('normal', 14), ('anomaly', 1)]"
0,233,581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,26,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9946135e-01 5.3865084e-04],0.0066257603,-1,-0.5148423487848082,0.4113066014222346,-0.1035357473625737,0.4515397799015045,1.0,"[('normal', 15)]"
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,15,1.0,0.0,1.0,0.53,0.0,0.0,0.0,0.0,17,anomaly,anomaly,0,0,0,[0.00164336 0.99835664],0.017568573,-1,1.1294158942292671,-0.24829868271275407,0.8811172115165131,-0.546278213262558,0.7333333333333333,"[('anomaly', 11), ('normal', 4)]"
0,210,3754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,0.0,21,normal,normal,0,0,0,[9.9975920e-01 2.4078976e-04],0.0032416412,-1,-1.18123059189856,0.9868803611603736,-0.19435023073818702,0.45183762431144714,1.0,"[('normal', 15)]"
0,46,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9923587e-01 7.6414569e-04],0.009013848,-1,-1.6134916215603476,1.4525016063379352,-0.16099001522241263,0.4513142955303192,0.9333333333333333,"[('normal', 14), ('anomaly', 1)]"
0,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,205,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9956435e-01 4.3562372e-04],0.005491951,-1,-1.300960522904454,1.0399992262451287,-0.26096129665932466,0.4516427767276764,1.0,"[('normal', 15)]"
0,201,1701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-0.7032785720640773,0.48924454208550633,-0.21403402997857096,0.451893652677536,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.24,0.0,0.0,1.0,0.91,21,normal,normal,0,0,0,[0.99219704 0.00780298],0.065847844,-1,-0.001319703990183876,0.41587323187624986,0.41455352788606603,0.4442754638195038,0.4,"[('anomaly', 9), ('normal', 6)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,10,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,6,0.02,0.09,0.0,0.0,0.0,0.0,1.0,1.0,21,anomaly,anomaly,0,0,0,[0.00119162 0.9988084 ],0.01329212,-1,1.2627444647001342,-0.1719740153292399,1.0907704493708945,-0.5467299568653107,1.0,"[('anomaly', 15)]"
0,203,2108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,15,0.0,0.0,0.0,0.0,1.0,0.0,0.27,60,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.6493832418309777,1.1762457324652273,-0.4731375093657504,0.451893652677536,1.0,"[('normal', 15)]"
0,13239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,63,0.33,0.04,0.33,0.03,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[0.9947528  0.00524718],0.047293577,-1,0.0735643932543848,0.2396223470816695,0.3131867403360543,0.44683125138282775,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,7,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.814506501999347,-0.0369040093133034,0.7776024926860434,-0.5470202314853668,1.0,"[('anomaly', 15)]"
0,202,1923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,21,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9975920e-01 2.4078976e-04],0.0032416412,-1,-0.3676270498234682,0.4550297434285502,0.08740269360508213,0.45183762431144714,1.0,"[('normal', 15)]"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,21,1.0,1.0,0.0,0.0,0.17,0.06,0.0,255,21,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,20,anomaly,anomaly,0,0,0,[9.0134144e-04 9.9909866e-01],0.010417419,-1,0.7184361977901189,0.24644047458728938,0.9648766723774079,-0.5470202314853668,1.0,"[('anomaly', 15)]"
0,285,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,34,0.0,0.0,0.0,0.0,1.0,0.0,0.09,101,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9975920e-01 2.4078976e-04],0.0032416412,-1,-0.3624022396208422,0.6832726655075346,0.3208704258866924,0.45183762431144714,1.0,"[('normal', 15)]"
5,722,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137,116,0.47,0.03,0.01,0.02,0.0,0.0,0.03,0.04,21,normal,normal,0,0,0,[9.9952406e-01 4.7593639e-04],0.0059393602,-1,-0.5551206316636953,0.30693549534236314,-0.24818513632133182,0.4516024839878082,1.0,"[('normal', 15)]"
0,299,291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,255,1.0,0.0,0.03,0.02,0.0,0.02,0.0,0.0,21,normal,normal,0,0,0,[9.9987453e-01 1.2544943e-04],0.001806901,-1,-0.8107877344815139,0.6962646391350484,-0.11452309534646543,0.45195295929908746,1.0,"[('normal', 15)]"
0,209,2408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9958664e-01 4.1333502e-04],0.005242278,-1,-1.4492985922110593,1.2929875740009842,-0.15631101821007443,0.45166506886482244,1.0,"[('normal', 15)]"
0,405,23786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,255,1.0,0.0,0.11,0.05,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9964577e-01 3.5424717e-04],0.0045716753,-1,-0.7227220826305417,0.6420468641508374,-0.08067521847970416,0.45172419667243957,1.0,"[('normal', 15)]"
0,210,1425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,21,normal,normal,0,0,0,[9.9981523e-01 1.8475796e-04],0.0025579305,-1,-1.1660368677456405,0.9536503724075538,-0.2123864953380874,0.451893652677536,1.0,"[('normal', 15)]"
0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,188,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,18,normal,normal,0,0,0,[0.99767536 0.00232466],0.023687752,-1,-0.6418453888087629,0.5841865337486147,-0.05765885506014801,0.4497537863254547,1.0,"[('normal', 15)]"
