capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_raw,smart_16_raw,smart_17_raw,smart_22_normalized,smart_22_raw,smart_24_normalized,smart_168_raw,smart_170_raw,smart_173_raw,smart_174_raw,smart_177_normalized,smart_177_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_218_raw,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_225_normalized,smart_225_raw,smart_226_raw,smart_231_raw,smart_232_raw,smart_233_raw,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_raw,smart_242_raw,smart_241_normalized,smart_242_normalized,smart_254_normalized,smart_12_normalized,smart_250_raw,smart_251_raw,smart_235_normalized,smart_23_normalized,true_label,predicted_label,is_misclassification,probabilities,Entropy Calculator,LIME Trust Calculator (100) - Sum,LIME Trust Calculator (100) - Intercept,LIME Trust Calculator (100) - Pred,SHAP Trust Calculator (100),Trust Calculator on 19 Neighbors - Trust,Trust Calculator on 19 Neighbors - Detail,External Calculator (NaiveBayes),Combined Calculator (XGBoost),Multiple Combined Calculator (3 classifiers),Confidence Interval (0.9999%)
12000100000000.0,100,0,132,96,172,376,100,21,100,0,100,0.0,128,18,99,7819,100,0,0,0,21,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,325,100,325,193,31,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,100,0,0,0,0,0.0,0.0,0,0.0,0,0.0,48678596586.0,83760246712.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.04760884092483,-0.1860173266420333,0.8615915142827968,-0.08400000000000002,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6321656527128598,0.969027005136013,-0.10984076992740244,60
12000100000000.0,83,180642176,0,0,89,0,100,13,100,40,65,3480741.0,0,0,77,20783,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,63,37,0,0,100,360,99,3386,37,37,83,180642176,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,19756.0,71777667160.0,147153000000.0,0,0,0,0,0,0,0,0,normal,fail,1,[0.6 0.4],0.02904940554533142,-0.1314055325234625,0.5420295698840305,0.4106240373605681,0.516,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.6600203199094017,-0.21331003759818146,-0.04251959611669424,60
12000100000000.0,100,0,100,0,100,0,100,5,100,0,100,0.0,100,0,99,9739,100,0,0,0,5,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,99,1280,99,1280,206,29,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.5145009203875857,0.018774337936269703,0.5332752583238553,0.21599999999999997,1.0,"[('normal', 19)]",0.6199667440903178,0.44815110340036257,0.03733351773227419,61
500108000000.0,100,0,100,0,100,1459,100,6,100,0,100,0.0,100,0,54,18648,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,0,100,351,100,32,0,0,100,0,100,512,100,0,200,0,0,0,0,0,54,18652,100,0,0,0,248,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.6 0.4],0.02904940554533142,0.2869727733656285,0.12939543768732492,0.41636821105295346,0.516,0.3157894736842105,"[('normal', 13), ('fail', 6)]",0.8339947241655719,0.49739539515988895,0.31989606439736956,62
12000100000000.0,73,19857992,0,0,98,0,100,2,100,0,77,49472472.0,0,0,100,433,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,71,29,0,0,100,1,100,232,29,29,7,19857992,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,381.0,6073894816.0,6397205421.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0890693503794786,-0.2553232189046296,0.8337461314748488,-0.08400000000000002,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.6222073982677149,0.8584586083889008,-0.12368383704102137,61
14000500000000.0,100,0,100,0,100,8114,100,6,100,0,100,0.0,100,0,89,4634,100,0,0,0,5,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,1,100,2,100,13,100,18,0,0,100,0,100,0,100,0,200,0,0,0,0,119406594,89,4630,100,0,0,0,598,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.3 0.7],0.1187091007693073,0.6773904360176183,0.008617227339703437,0.6860076633573216,0.21599999999999997,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6481906088564664,-0.2283273704282175,0.027652052005400923,61
8001560000000.0,82,176193128,0,0,94,0,100,3,100,0,91,1319305457.0,0,0,62,34027,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,77,23,97,6148,100,6,95,11639,23,23,1,176193128,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,33969.0,72189039088.0,265583000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9640927750834763,-0.08422365563774242,0.879869119445734,0.0,0.631578947368421,"[('normal', 12), ('fail', 7)]",0.7743533957449618,0.9871501699090004,-0.14200764756149953,57
12000100000000.0,80,111721520,0,0,92,0,100,7,100,0,78,65390549.0,0,0,79,19050,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,75,25,0,0,100,323,100,1588,25,25,80,111721520,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,18666.0,71899622264.0,171132000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6764572356286367,0.03772213333247576,0.7141793689611124,-0.08400000000000002,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6729139436072169,0.9965497166849673,-0.12026928464596032,60
4000790000000.0,109,24462016,0,0,93,0,100,7,100,0,89,880202792.0,0,0,58,37085,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,78,22,100,0,100,0,98,5449,22,22,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37035.0,51602159728.0,229349000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9533201240286331,-0.08342842286559304,0.8698917011630406,0.0,1.0,"[('normal', 19)]",0.8064255748985726,0.9842228218913078,-0.15153858903064,60
4000790000000.0,119,219007304,0,0,92,0,100,14,100,0,78,59923230.0,0,0,57,37940,100,0,0,0,14,0,0,0,0,0,0,0,0.0,0,0,0,99,1,100,0,100,0,100,0.0,100,0,82,18,100,0,100,0,97,6340,18,18,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,37855.0,56157756880.0,230807000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.7410091880865218,0.040405643472188,0.7814148315587102,0.11599999999999999,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.8122725601715203,0.5943472024979063,-0.033930009883097946,61
4000790000000.0,100,0,134,101,100,440,100,8,100,0,100,0.0,113,42,96,29992,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,268,100,268,166,36,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,normal,1,[0. 1.],1.0,0.6295194322445455,0.15437939146311414,0.7838988237076594,-0.08400000000000002,1.0,"[('normal', 19)]",0.7261669702640823,0.8500670492649078,-0.12443522094640995,57
14000500000000.0,100,0,100,0,100,8013,100,1,100,0,100,0.0,100,0,99,558,100,0,0,0,1,0,0,0,0,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,0,100,76,100,26,0,0,100,0,100,0,100,0,200,0,0,0,0,85327873,99,509,100,0,0,0,538,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,1.036022491846473,-0.2175504113315893,0.8184720805148842,0.11599999999999999,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6478977008277023,0.4968725417735048,0.003371865755141886,60
12000100000000.0,84,232644504,0,0,98,0,100,2,100,0,81,123901549.0,0,0,90,9236,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,78,22,0,0,100,131,100,1730,22,22,84,232644504,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,8864.0,45592439800.0,97950916540.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6241178033122158,0.10726474919024814,0.7313825525024635,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6428118956282611,0.9986645556055009,-0.11522528495571534,61
8001560000000.0,84,239199056,0,0,84,0,100,12,100,0,93,2167988040.0,0,0,73,24439,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,66,34,91,19965,100,5,82,37941,34,34,1,239199056,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,24423.0,62068156016.0,196264000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.7962650628169116,-0.14841780508378005,0.6478472577331316,0.0,0.7894736842105263,"[('normal', 15), ('fail', 4)]",0.7141651350057614,0.7161311059684876,-0.051818287889229354,60
500108000000.0,100,0,100,0,100,1444,100,6,100,0,100,0.0,100,0,59,16683,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,0,100,1,100,50,100,29,0,0,100,0,100,0,100,0,200,0,0,0,0,0,59,16686,100,0,0,0,258,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.6986014798190346,0.16745474596085141,0.8660562257798861,0.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.8339947241483863,0.9573436714708805,-0.6872067619989976,61
4000790000000.0,119,232544368,0,0,94,0,100,6,100,0,88,804238228.0,0,0,59,35977,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,76,24,100,0,100,0,98,4537,24,24,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,35949.0,49491413752.0,233734000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.1725667558188655,-0.30083238801561746,0.8717343678032476,-0.08400000000000002,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.8165755254474949,0.9788620043545961,-0.16565227562275076,61
4000790000000.0,120,235022984,0,0,94,0,100,6,100,0,88,705417996.0,0,0,61,34630,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,71,29,100,0,100,0,74,52615,29,29,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,34279.0,45485759088.0,199057000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0293986374175932,-0.24792986204763795,0.781468775369955,0.0,1.0,"[('normal', 19)]",0.7927648768647978,0.9902676893398166,-0.15158447777821382,61
8001560000000.0,82,162775024,0,0,88,0,100,17,100,0,95,2840753215.0,0,0,70,27129,100,0,0,0,17,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,68,32,98,5953,100,8,83,34783,32,32,1,162775024,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,27086.0,68768980520.0,163729000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.2 0.8],0.2780719051126377,0.4309460970128807,0.19004935442653392,0.6209954514394147,0.11599999999999999,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6833983606755503,0.6180444595398374,-0.0003076278064251629,60
8001560000000.0,79,84580200,0,0,89,0,100,17,100,0,91,1402021639.0,0,0,75,22212,100,0,0,0,17,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,4295032833.0,100,0,77,23,95,10149,100,14,90,21200,23,23,79,84580200,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22128.0,58117199248.0,158896000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0301628999972423,-0.14255141195335258,0.8876114880438899,-0.08400000000000002,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.8512070361650178,0.9921598415821791,-0.14835526590727208,59
8001560000000.0,76,41350360,0,0,89,0,100,9,100,0,93,1798306322.0,0,0,73,24110,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,64,36,97,7592,100,11,84,33555,36,36,76,41350360,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,24066.0,60757610064.0,190678000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.497555895004678,-0.6370615787553346,0.8604943162493426,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.7027768854187593,0.9843487162142992,-0.12695377138490804,59
8001560000000.0,83,204582016,0,0,89,0,100,8,100,0,93,2028125714.0,0,0,76,21554,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,60,40,97,7992,100,40,94,13799,40,40,83,204582016,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21533.0,56450811936.0,179593000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9118976052454043,-0.17172251925271892,0.7401750859926852,0.015999999999999986,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6990620084147771,0.6860916502268437,-0.050087738088233025,57
500108000000.0,100,0,100,0,100,2033,100,6,100,0,100,0.0,100,0,53,19004,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,100,8,100,2,100,3312,100,44,0,0,100,0,100,328,100,0,200,0,0,0,0,0,53,18995,100,0,0,0,264,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.6 0.4],0.02904940554533142,0.09259523755474787,0.21473342400499265,0.3073286615597405,0.516,0.3157894736842105,"[('normal', 13), ('fail', 6)]",0.8339947241751321,0.4882746514381654,0.31896617625723706,62
8001560000000.0,79,74841520,0,0,98,0,100,2,100,0,92,1493416569.0,0,0,76,21212,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,67,33,97,7544,100,6,86,29140,33,33,79,74841520,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,21192.0,56345693624.0,156003000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.5176834994048549,0.30772155847242044,0.8254050578772754,0.0,1.0,"[('normal', 19)]",0.6784195109266542,0.9976409655064344,-0.12098007970809528,59
12000100000000.0,100,0,100,0,100,0,100,3,100,0,100,0.0,100,0,99,10759,100,0,0,0,3,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,402,100,402,230,26,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.789998569949707,-0.05705281579447674,0.7329457541552303,0.0,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6199667440929274,0.7458410709591035,-0.03301350395187891,61
12000100000000.0,78,70763208,0,0,92,0,100,6,100,0,89,765528196.0,0,0,84,14328,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,79,21,0,0,100,222,100,758,21,21,78,70763208,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,14210.0,56872570496.0,134849000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.035844900230155,-0.2809413490839943,0.7549035511461606,-0.08400000000000002,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.6532313013144371,0.9887952376157045,-0.11556357270279012,59
12000100000000.0,81,118883832,0,0,98,0,100,2,100,0,87,453972232.0,0,0,94,5712,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,70,30,0,0,100,114,100,258,30,30,81,118883832,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,5683.0,26791123128.0,90271285928.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9437242349862978,-0.300246909232447,0.6434773257538504,0.0,1.0,"[('normal', 19)]",0.6292265428493301,0.7486299145461444,-0.03813807532050471,61
4000790000000.0,117,151470344,0,0,91,0,100,10,100,0,72,15912932.0,0,0,58,37340,100,0,0,0,9,0,0,0,0,0,0,0,0.0,0,0,0,100,0,100,0,100,0,100,0.0,100,0,81,19,100,0,100,0,84,33982,19,19,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,36936.0,53455133320.0,199567000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.1 0.9],0.5310044064107188,0.9594876247204407,-0.231232879839797,0.7282547448806442,0.0,0.8421052631578947,"[('normal', 16), ('fail', 3)]",0.7871237569770557,0.7363003994764212,-0.06463650500686567,60
12000100000000.0,100,0,100,0,100,0,100,5,100,0,100,0.0,100,0,99,11444,100,0,0,0,5,0,0,100,100,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,545,100,545,157,38,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0.3 0.7],0.1187091007693073,0.44516128570554564,0.2101615608836166,0.655322846589162,0.21599999999999997,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.6199667440973524,0.4540769971839319,0.03604360735531764,61
4000790000000.0,100,0,134,100,100,528,100,6,100,0,100,0.0,111,43,97,26305,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,308,100,308,214,28,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.4416207501265677,-0.6230235568296789,0.8185971932968881,-0.08400000000000002,1.0,"[('normal', 19)]",0.7261669702478832,0.9898120127618313,-0.12322174975380969,60
8001560000000.0,80,97184456,0,0,96,0,100,2,100,0,96,4146840920.0,0,0,65,31420,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,68,32,82,37868,100,1,84,32378,32,32,1,97184456,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,31402.0,77915803472.0,178902000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.522272879378586,-0.636111149697568,0.8861617296810191,-0.08400000000000002,1.0,"[('normal', 19)]",0.6819720310172537,0.9928380963392556,-0.12185302791636421,60
12000100000000.0,77,53045104,0,0,98,0,100,2,100,0,83,186291819.0,0,0,88,11109,100,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,70,30,0,0,100,200,97,6612,30,30,77,53045104,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,9964.0,42300112432.0,119374000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.1780033667836798,-0.39230027342388907,0.7857030933597912,-0.08400000000000002,1.0,"[('normal', 19)]",0.6411771385156588,0.9925337778404355,-0.11925402797015923,60
4000790000000.0,117,143211112,0,0,91,0,100,14,100,0,84,309569765.0,0,0,58,37309,100,0,0,0,14,0,0,0,0,0,0,0,0.0,0,0,0,99,1,100,0,100,0,100,0.0,100,0,78,22,100,0,100,0,1,208559,22,22,0,0,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,36306.0,39039426208.0,213593000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9534060721093627,-0.04818912877615111,0.9052169433332116,-0.08400000000000002,0.9473684210526315,"[('normal', 18), ('fail', 1)]",0.7950909668272036,0.9763092547655106,-0.13871631614494487,60
12000100000000.0,72,14755488,0,0,99,0,100,1,100,16,84,238726467.0,0,0,89,10493,100,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,73,27,0,0,100,151,100,761,27,27,72,14755488,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,10303.0,42833921856.0,106595000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.9065311948460987,-0.19383154589986684,0.7126996489462315,-0.08400000000000002,1.0,"[('normal', 19)]",0.6371620757080572,0.8828041926026344,-0.12284856509499016,60
12000100000000.0,83,180028832,0,0,90,0,100,17,100,0,87,554441898.0,0,0,77,20550,100,0,0,0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,77,23,0,0,100,305,100,1206,23,23,83,180028832,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,20301.0,72693970560.0,177242000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0975943282889986,-0.3692417224185117,0.7283526058704871,0.0,1.0,"[('normal', 19)]",0.6824057658407685,0.9895375473424792,-0.11989700788701596,60
12000100000000.0,82,174977064,0,0,91,0,100,6,100,0,89,791627817.0,0,0,83,15334,100,0,0,0,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,82,18,0,0,100,227,100,721,18,18,82,174977064,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,15251.0,54429875224.0,136907000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,1.0783546416657357,-0.2531541511318957,0.8252004905338399,-0.08400000000000002,0.8947368421052632,"[('normal', 17), ('fail', 2)]",0.6577846002038044,0.9603608809411526,-0.11520970136848119,59
12000100000000.0,84,234702344,0,0,90,0,100,9,95,20792,80,107203891.0,0,0,89,10239,100,0,0,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,34,66,100,0.0,0,0,64,36,0,0,100,162,100,460,36,36,84,234702344,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,10080.0,42483665880.0,130919000000.0,0,0,0,0,0,0,0,0,fail,fail,0,[1. 0.],1.0,0.16450025284621567,-0.057099314739730844,0.10740093810648488,0.9159999999999999,0.10526315789473684,"[('normal', 17), ('fail', 2)]",0.6539219620595611,0.978081839159131,0.7756135967834191,60
8001560000000.0,83,180064504,0,0,84,0,100,12,100,24,91,1250582398.0,0,0,74,23328,100,0,0,0,12,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,69,31,91,18998,100,1,86,28259,31,31,21,180064504,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,23208.0,59193975512.0,165609000000.0,0,0,0,0,0,0,0,0,fail,normal,1,[0.3 0.7],0.1187091007693073,0.617337625692419,-0.034666794854342875,0.5826708308380762,0.21599999999999997,1.0,"[('normal', 19)]",0.6881486938930199,0.48574008717454775,0.025608356010336102,59
8001560000000.0,79,76685848,0,0,91,0,100,7,100,0,91,1269832841.0,0,0,74,22797,100,0,0,0,7,0,0,0,0,0,0,0,0.0,0,0,0,0,0,100,0,100,0,100,0.0,100,0,69,31,97,6367,100,8,86,28675,31,31,79,76685848,0,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,22775.0,59648960672.0,183510000000.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.22603014172076025,0.6076604196828874,0.8336905614036476,-0.08400000000000002,1.0,"[('normal', 19)]",0.6973397268304051,0.9961859348695725,-0.12295368551859535,57
4000790000000.0,100,0,132,108,100,0,100,3,100,0,100,0.0,113,42,96,34369,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,100,375,100,375,214,28,0,0,100,0,100,0,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,normal,0,[0. 1.],1.0,0.7233687137569635,0.030965381829991145,0.7543340955869546,-0.08400000000000002,1.0,"[('normal', 19)]",0.7261669702834235,0.9920836938545108,-0.12601451727321264,60
12000100000000.0,82,156403224,0,0,97,0,100,3,100,0,89,761502265.0,0,0,95,4708,100,0,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,100,0,100,0.0,0,0,65,35,0,0,100,2,100,416,35,35,4,156403224,0,0,100,0,100,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,100,4637.0,41981118744.0,98556364972.0,0,0,0,0,0,0,0,0,fail,fail,0,[0.5 0.5],0.0,0.798802513835964,-0.32711333961925426,0.47168917421670964,0.41600000000000004,0.0,"[('normal', 19)]",0.6397241650084933,-0.009515941143035889,-0.041899279740627626,60
